"800","001A4BBE56B61ED188B16241B34CDD93","001A4BBE56B61ED188B16241B34B3D93","0000000040","001A4BBE56B61ED188B04D6484CD5D22","001A4BBE56B61ED188B16241B34CFD93","EUR","888.20","879.41","8.79",""
"800","001A4BBE56B61ED188B1625E59DB7D93","001A4BBE56B61ED188B1625E59D8DD93","0000000080","001A4BBE56B61ED188B04D6484BE5D22","001A4BBE56B61ED188B1625E59DB9D93","EUR","98.60","97.62","0.98",""
"800","001A4BBE56B61ED188B1623AC980DD93","001A4BBE56B61ED188B1623AC97D7D93","0000000080","001A4BBE56B61ED188B04D6484B09D22","001A4BBE56B61ED188B1623AC980FD93","EUR","501633.35","496666.68","4966.67",""
"800","001A4BBE56B61ED188B16258A17F3D93","001A4BBE56B61ED188B16258A17E1D93","0000000030","001A4BBE56B61ED188B04D6484C2BD22","001A4BBE56B61ED188B16258A17F5D93","EUR","204.42","202.40","2.02",""
"800","001A4BBE56B61ED188B1626547FA1D93","001A4BBE56B61ED188B1626547F9BD93","0000000010","001A4BBE56B61ED188B04D6484B27D22","001A4BBE56B61ED188B1626547FA3D93","EUR","357.38","353.84","3.54",""
"800","001A4BBE56B61ED188B16241B34F3D93","001A4BBE56B61ED188B16241B34D5D93","0000000050","001A4BBE56B61ED188B04D6484AE1D22","001A4BBE56B61ED188B16241B34F5D93","EUR","1007.98","998.00","9.98",""
"800","001A4BBE56B61ED188B1625E59E09D93","001A4BBE56B61ED188B1625E59DEFD93","0000000040","001A4BBE56B61ED188B04D6484CADD22","001A4BBE56B61ED188B1625E59DFFD93","EUR","119.64","118.46","1.18",""
"800","001A4BBE56B61ED188B1623AC9843D93","001A4BBE56B61ED188B1623AC9821D93","0000000060","001A4BBE56B61ED188B04D6484B95D22","001A4BBE56B61ED188B1623AC9845D93","EUR","264.16","261.54","2.62",""
"800","001A4BBE56B61ED188B16258A17FBD93","001A4BBE56B61ED188B16258A17E1D93","0000000040","001A4BBE56B61ED188B04D6484B31D22","001A4BBE56B61ED188B16258A17F5D93","EUR","351.58","348.10","3.48",""
"800","001A4BBE56B61ED188B1626547FB1D93","001A4BBE56B61ED188B1626547F9BD93","0000000040","001A4BBE56B61ED188B04D6484B45D22","001A4BBE56B61ED188B1626547FA3D93","EUR","805.98","798.00","7.98",""
"800","001A4BBE56B61ED188B16241B3605D93","001A4BBE56B61ED188B16241B35F3D93","0000000030","001A4BBE56B61ED188B04D6484C2BD22","001A4BBE56B61ED188B16241B35FBD93","EUR","306.64","303.60","3.04",""
"800","001A4BBE56B61ED188B1623AC9853D93","001A4BBE56B61ED188B1623AC9821D93","0000000080","001A4BBE56B61ED188B04D6484BA9D22","001A4BBE56B61ED188B1623AC9855D93","EUR","252.00","249.50","2.50",""
"800","001A4BBE56B61ED188B1625E59E5DD93","001A4BBE56B61ED188B1625E59E33D93","0000000070","001A4BBE56B61ED188B04D6484CDFD22","001A4BBE56B61ED188B1625E59E57D93","EUR","17.98","17.80","0.18",""
"800","001A4BBE56B61ED188B1626547FB5D93","001A4BBE56B61ED188B1626547F9BD93","0000000050","001A4BBE56B61ED188B04D6484B4FD22","001A4BBE56B61ED188B1626547FA3D93","EUR","1021.88","1011.76","10.12",""
"800","001A4BBE56B61ED188B16258A184FD93","001A4BBE56B61ED188B16258A1841D93","0000000020","001A4BBE56B61ED188B04D6484D07D22","001A4BBE56B61ED188B16258A1849D93","EUR","139.38","138.00","1.38",""
"800","001A4BBE56B61ED188B16241B3667D93","001A4BBE56B61ED188B16241B3661D93","0000000010","001A4BBE56B61ED188B04D6484CA3D22","001A4BBE56B61ED188B16241B3669D93","EUR","209.07","207.00","2.07",""
"800","001A4BBE56B61ED188B1623AC986DD93","001A4BBE56B61ED188B1623AC985BD93","0000000030","001A4BBE56B61ED188B04D6484C49D22","001A4BBE56B61ED188B1623AC986FD93","EUR","945.09","935.73","9.36",""
"800","001A4BBE56B61ED188B1624963DD3D93","001A4BBE56B61ED188B1624963DBDD93","0000000030","001A4BBE56B61ED188B04D6484ACDD22","001A4BBE56B61ED188B1624963DD5D93","EUR","3171.40","3140.00","31.40",""
"800","001A4BBE56B61ED188B1625E59E7FD93","001A4BBE56B61ED188B1625E59E71D93","0000000030","001A4BBE56B61ED188B04D6484BE5D22","001A4BBE56B61ED188B1625E59E81D93","EUR","65.73","65.08","0.65",""
"800","001A4BBE56B61ED188B1626548023D93","001A4BBE56B61ED188B162654800DD93","0000000040","001A4BBE56B61ED188B04D6484BEFD22","001A4BBE56B61ED188B1626548019D93","EUR","5.05","5.00","0.05",""
"800","001A4BBE56B61ED188B16258A185BD93","001A4BBE56B61ED188B16258A1841D93","0000000040","001A4BBE56B61ED188B04D6484D1BD22","001A4BBE56B61ED188B16258A1855D93","EUR","121200.00","120000.00","1200.00",""
"800","001A4BBE56B61ED188B16241B36DDD93","001A4BBE56B61ED188B16241B36C3D93","0000000050","001A4BBE56B61ED188B04D6484AE1D22","001A4BBE56B61ED188B16241B36D7D93","EUR","1511.97","1497.00","14.97",""
"800","001A4BBE56B61ED188B1623AC9911D93","001A4BBE56B61ED188B1623AC98E3D93","0000000080","001A4BBE56B61ED188B04D6484AC3D22","001A4BBE56B61ED188B1623AC9907D93","EUR","970.38","960.77","9.61",""
"800","001A4BBE56B61ED188B1625E59E91D93","001A4BBE56B61ED188B1625E59E87D93","0000000020","001A4BBE56B61ED188B04D6484CADD22","001A4BBE56B61ED188B1625E59E93D93","EUR","179.47","177.69","1.78",""
"800","001A4BBE56B61ED188B1624963E4BD93","001A4BBE56B61ED188B1624963E39D93","0000000030","001A4BBE56B61ED188B04D6484B77D22","001A4BBE56B61ED188B1624963E4DD93","EUR","271.14","268.46","2.68",""
"800","001A4BBE56B61ED188B1626548027D93","001A4BBE56B61ED188B162654800DD93","0000000050","001A4BBE56B61ED188B04D6484BF9D22","001A4BBE56B61ED188B1626548019D93","EUR","5.43","5.38","0.05",""
"800","001A4BBE56B61ED188B16241B3713D93","001A4BBE56B61ED188B16241B3701D93","0000000030","001A4BBE56B61ED188B04D6484B3BD22","001A4BBE56B61ED188B16241B3715D93","EUR","536.07","530.76","5.31",""
"800","001A4BBE56B61ED188B16258A1889D93","001A4BBE56B61ED188B16258A187FD93","0000000020","001A4BBE56B61ED188B04D6484D2FD22","001A4BBE56B61ED188B16258A188BD93","EUR","2346.77","2323.53","23.24",""
"800","001A4BBE56B61ED188B1623AC997FD93","001A4BBE56B61ED188B1623AC9959D93","0000000060","001A4BBE56B61ED188B04D6484C03D22","001A4BBE56B61ED188B1623AC9981D93","EUR","3.54","3.50","0.04",""
"800","001A4BBE56B61ED188B1625E59EABD93","001A4BBE56B61ED188B1625E59E99D93","0000000030","001A4BBE56B61ED188B04D6484CCBD22","001A4BBE56B61ED188B1625E59EA1D93","EUR","38155.56","37777.78","377.78",""
"800","001A4BBE56B61ED188B1624963EB9D93","001A4BBE56B61ED188B1624963EAFD93","0000000020","001A4BBE56B61ED188B04D6484CD5D22","001A4BBE56B61ED188B1624963EBBD93","EUR","1776.41","1758.82","17.59",""
"800","001A4BBE56B61ED188B16265480ADD93","001A4BBE56B61ED188B162654808FD93","0000000060","001A4BBE56B61ED188B04D6484B45D22","001A4BBE56B61ED188B16265480AFD93","EUR","805.98","798.00","7.98",""
"800","001A4BBE56B61ED188B16241B372BD93","001A4BBE56B61ED188B16241B3701D93","0000000060","001A4BBE56B61ED188B04D6484B59D22","001A4BBE56B61ED188B16241B372DD93","EUR","3209555.56","3177777.78","31777.78",""
"800","001A4BBE56B61ED188B1623AC99DBD93","001A4BBE56B61ED188B1623AC99A1D93","0000000080","001A4BBE56B61ED188B04D6484AFFD22","001A4BBE56B61ED188B1623AC99D5D93","EUR","200.44","198.46","1.98",""
"800","001A4BBE56B61ED188B16258A18F1D93","001A4BBE56B61ED188B16258A18E3D93","0000000020","001A4BBE56B61ED188B04D6484D61D22","001A4BBE56B61ED188B16258A18F3D93","EUR","7769.22","7692.30","76.92",""
"800","001A4BBE56B61ED188B1625E59ED1D93","001A4BBE56B61ED188B1625E59EB7D93","0000000050","001A4BBE56B61ED188B04D6484AB9D22","001A4BBE56B61ED188B1625E59ED3D93","EUR","742.73","735.38","7.35",""
"800","001A4BBE56B61ED188B1624963ECFD93","001A4BBE56B61ED188B1624963EC1D93","0000000030","001A4BBE56B61ED188B04D6484CA3D22","001A4BBE56B61ED188B1624963ED1D93","EUR","69.69","69.00","0.69",""
"800","001A4BBE56B61ED188B16265480B5D93","001A4BBE56B61ED188B162654808FD93","0000000070","001A4BBE56B61ED188B04D6484B4FD22","001A4BBE56B61ED188B16265480B7D93","EUR","1021.88","1011.76","10.12",""
"800","001A4BBE56B61ED188B16241B37B9D93","001A4BBE56B61ED188B16241B37A7D93","0000000030","001A4BBE56B61ED188B04D6484CA3D22","001A4BBE56B61ED188B16241B37BBD93","EUR","139.38","138.00","1.38",""
"800","001A4BBE56B61ED188B1623AC9A3BD93","001A4BBE56B61ED188B1623AC9A15D93","0000000060","001A4BBE56B61ED188B04D6484B95D22","001A4BBE56B61ED188B1623AC9A3DD93","EUR","396.23","392.31","3.92",""
"800","001A4BBE56B61ED188B16258A197DD93","001A4BBE56B61ED188B16258A196FD93","0000000020","001A4BBE56B61ED188B04D6484D25D22","001A4BBE56B61ED188B16258A1977D93","EUR","88.57","87.69","0.88",""
"800","001A4BBE56B61ED188B1625F8DD7BD93","001A4BBE56B61ED188B1625F8DD65D93","0000000040","001A4BBE56B61ED188B04D6484CADD22","001A4BBE56B61ED188B1625F8DD7DD93","EUR","59.82","59.23","0.59",""
"800","001A4BBE56B61ED188B1624963F49D93","001A4BBE56B61ED188B1624963F3FD93","0000000020","001A4BBE56B61ED188B04D6484D07D22","001A4BBE56B61ED188B1624963F4BD93","EUR","69.69","69.00","0.69",""
"800","001A4BBE56B61ED188B1626548111D93","001A4BBE56B61ED188B16265480E3D93","0000000090","001A4BBE56B61ED188B04D6484BEFD22","001A4BBE56B61ED188B1626548103D93","EUR","5.05","5.00","0.05",""
"800","001A4BBE56B61ED188B16241B37C9D93","001A4BBE56B61ED188B16241B37A7D93","0000000050","001A4BBE56B61ED188B04D6484CB7D22","001A4BBE56B61ED188B16241B37C3D93","EUR","174.71","172.98","1.73",""
"800","001A4BBE56B61ED188B1624963F7DD93","001A4BBE56B61ED188B1624963F67D93","0000000040","001A4BBE56B61ED188B04D6484CD5D22","001A4BBE56B61ED188B1624963F7FD93","EUR","1776.41","1758.82","17.59",""
"800","001A4BBE56B61ED188B16258A1989D93","001A4BBE56B61ED188B16258A196FD93","0000000040","001A4BBE56B61ED188B04D6484D39D22","001A4BBE56B61ED188B16258A198BD93","EUR","606.00","600.00","6.00",""
"800","001A4BBE56B61ED188B1625F8DDA1D93","001A4BBE56B61ED188B1625F8DD87D93","0000000040","001A4BBE56B61ED188B04D6484CDFD22","001A4BBE56B61ED188B1625F8DDA3D93","EUR","26.97","26.70","0.27",""
"800","001A4BBE56B61ED188B162654811BD93","001A4BBE56B61ED188B1626548115D93","0000000010","001A4BBE56B61ED188B04D6484BF9D22","001A4BBE56B61ED188B162654811DD93","EUR","5.43","5.38","0.05",""
"800","001A4BBE56B61ED188B1623AC9A59D93","001A4BBE56B61ED188B1623AC9A43D93","0000000030","001A4BBE56B61ED188B04D6484BB3D22","001A4BBE56B61ED188B1623AC9A53D93","EUR","6.99","6.92","0.07",""
"800","001A4BBE56B61ED188B16241B380DD93","001A4BBE56B61ED188B16241B37FBD93","0000000030","001A4BBE56B61ED188B04D6484CD5D22","001A4BBE56B61ED188B16241B3807D93","EUR","2664.61","2638.23","26.38",""
"800","001A4BBE56B61ED188B1624963FC1D93","001A4BBE56B61ED188B1624963FAFD93","0000000030","001A4BBE56B61ED188B04D6484ACDD22","001A4BBE56B61ED188B1624963FBBD93","EUR","3171.40","3140.00","31.40",""
"800","001A4BBE56B61ED188B16258A19F9D93","001A4BBE56B61ED188B16258A19EBD93","0000000020","001A4BBE56B61ED188B04D6484B31D22","001A4BBE56B61ED188B16258A19FBD93","EUR","175.79","174.05","1.74",""
"800","001A4BBE56B61ED188B1625F8DE01D93","001A4BBE56B61ED188B1625F8DDD7D93","0000000070","001A4BBE56B61ED188B04D6484AB9D22","001A4BBE56B61ED188B1625F8DE03D93","EUR","2228.20","2206.14","22.06",""
"800","001A4BBE56B61ED188B16265481C3D93","001A4BBE56B61ED188B162654818DD93","0000000090","001A4BBE56B61ED188B04D6484CF3D22","001A4BBE56B61ED188B16265481C5D93","EUR","48.12","47.64","0.48",""
"800","001A4BBE56B61ED188B16241B381FD93","001A4BBE56B61ED188B16241B3811D93","0000000030","001A4BBE56B61ED188B04D6484B3BD22","001A4BBE56B61ED188B16241B3821D93","EUR","268.03","265.38","2.65",""
"800","001A4BBE56B61ED188B1624963FE9D93","001A4BBE56B61ED188B1624963FAFD93","0000000090","001A4BBE56B61ED188B04D6484B31D22","001A4BBE56B61ED188B1624963FDFD93","EUR","527.37","522.15","5.22",""
"800","001A4BBE56B61ED188B1623AC9A97D93","001A4BBE56B61ED188B1623AC9A89D93","0000000030","001A4BBE56B61ED188B04D6484C0DD22","001A4BBE56B61ED188B1623AC9A99D93","EUR","1694.13","1677.36","16.77",""
"800","001A4BBE56B61ED188B1625F8DE2FD93","001A4BBE56B61ED188B1625F8DE0DD93","0000000060","001A4BBE56B61ED188B04D6484BE5D22","001A4BBE56B61ED188B1625F8DE31D93","EUR","65.73","65.08","0.65",""
"800","001A4BBE56B61ED188B16258A1A2FD93","001A4BBE56B61ED188B16258A1A29D93","0000000010","001A4BBE56B61ED188B04D6484B63D22","001A4BBE56B61ED188B16258A1A31D93","EUR","1934.53","1915.38","19.15",""
"800","001A4BBE56B61ED188B1626548275D93","001A4BBE56B61ED188B162654824BD93","0000000080","001A4BBE56B61ED188B04D6484B27D22","001A4BBE56B61ED188B1626548277D93","EUR","357.38","353.84","3.54",""
"800","001A4BBE56B61ED188B16241B3837D93","001A4BBE56B61ED188B16241B3811D93","0000000060","001A4BBE56B61ED188B04D6484B59D22","001A4BBE56B61ED188B16241B3839D93","EUR","1604777.78","1588888.89","15888.89",""
"800","001A4BBE56B61ED188B16249640B7D93","001A4BBE56B61ED188B16249640A9D93","0000000020","001A4BBE56B61ED188B04D6484D6BD22","001A4BBE56B61ED188B16249640B9D93","EUR","31764.88","31450.38","314.50",""
"800","001A4BBE56B61ED188B1623AC9AF9D93","001A4BBE56B61ED188B1623AC9ACFD93","0000000060","001A4BBE56B61ED188B04D6484C49D22","001A4BBE56B61ED188B1623AC9AF3D93","EUR","315.03","311.91","3.12",""
"800","001A4BBE56B61ED188B1625F8DE95D93","001A4BBE56B61ED188B1625F8DE7FD93","0000000030","001A4BBE56B61ED188B04D6484CCBD22","001A4BBE56B61ED188B1625F8DE8FD93","EUR","114466.67","113333.34","1133.33",""
"800","001A4BBE56B61ED188B162654828BD93","001A4BBE56B61ED188B1626548285D93","0000000010","001A4BBE56B61ED188B04D6484B27D22","001A4BBE56B61ED188B162654828DD93","EUR","357.38","353.84","3.54",""
"800","001A4BBE56B61ED188B16258A1A43D93","001A4BBE56B61ED188B16258A1A29D93","0000000040","001A4BBE56B61ED188B04D6484B81D22","001A4BBE56B61ED188B16258A1A39D93","EUR","5867.45","5809.36","58.09",""
"800","001A4BBE56B61ED188B16241B38B9D93","001A4BBE56B61ED188B16241B3893D93","0000000070","001A4BBE56B61ED188B04D6484CA3D22","001A4BBE56B61ED188B16241B38A3D93","EUR","209.07","207.00","2.07",""
"800","001A4BBE56B61ED188B16249640CBD93","001A4BBE56B61ED188B16249640A9D93","0000000050","001A4BBE56B61ED188B04D6484CE9D22","001A4BBE56B61ED188B16249640CDD93","EUR","10.73","10.62","0.11",""
"800","001A4BBE56B61ED188B1623AC9B0BD93","001A4BBE56B61ED188B1623AC9AFDD93","0000000030","001A4BBE56B61ED188B04D6484C67D22","001A4BBE56B61ED188B1623AC9B0DD93","EUR","3027.98","2998.00","29.98",""
"800","001A4BBE56B61ED188B1625F8DEA7D93","001A4BBE56B61ED188B1625F8DEA1D93","0000000010","001A4BBE56B61ED188B04D6484AB9D22","001A4BBE56B61ED188B1625F8DEA9D93","EUR","1485.47","1470.76","14.71",""
"800","001A4BBE56B61ED188B16258A1A65D93","001A4BBE56B61ED188B16258A1A5BD93","0000000020","001A4BBE56B61ED188B04D6484C3FD22","001A4BBE56B61ED188B16258A1A67D93","EUR","154.53","153.00","1.53",""
"800","001A4BBE56B61ED188B162654829BD93","001A4BBE56B61ED188B1626548285D93","0000000040","001A4BBE56B61ED188B04D6484B45D22","001A4BBE56B61ED188B162654829DD93","EUR","805.98","798.00","7.98",""
"800","001A4BBE56B61ED188B16241B38C3D93","001A4BBE56B61ED188B16241B38BDD93","0000000010","001A4BBE56B61ED188B04D6484CB7D22","001A4BBE56B61ED188B16241B38C5D93","EUR","58.24","57.66","0.58",""
"800","001A4BBE56B61ED188B1624AC9C29D93","001A4BBE56B61ED188B1624AC9C1BD93","0000000020","001A4BBE56B61ED188B04D6484BBDD22","001A4BBE56B61ED188B1624AC9C23D93","EUR","10.87","10.76","0.11",""
"800","001A4BBE56B61ED188B1625F8DF6DD93","001A4BBE56B61ED188B1625F8DF3FD93","0000000080","001A4BBE56B61ED188B04D6484BE5D22","001A4BBE56B61ED188B1625F8DF6FD93","EUR","98.60","97.62","0.98",""
"800","001A4BBE56B61ED188B16258A1B59D93","001A4BBE56B61ED188B16258A1B53D93","0000000010","001A4BBE56B61ED188B04D6484B63D22","001A4BBE56B61ED188B16258A1B5BD93","EUR","1289.69","1276.92","12.77",""
"800","001A4BBE56B61ED188B16265482A3D93","001A4BBE56B61ED188B1626548285D93","0000000050","001A4BBE56B61ED188B04D6484B4FD22","001A4BBE56B61ED188B162654829DD93","EUR","1021.88","1011.76","10.12",""
"800","001A4BBE56B61ED188B16241B38D3D93","001A4BBE56B61ED188B16241B38BDD93","0000000040","001A4BBE56B61ED188B04D6484CD5D22","001A4BBE56B61ED188B16241B38D5D93","EUR","888.20","879.41","8.79",""
"800","001A4BBE56B61ED188B1624AC9C2DD93","001A4BBE56B61ED188B1624AC9C1BD93","0000000030","001A4BBE56B61ED188B04D6484BC7D22","001A4BBE56B61ED188B1624AC9C2FD93","EUR","653.53","647.06","6.47",""
"800","001A4BBE56B61ED188B1625F8E00BD93","001A4BBE56B61ED188B1625F8DFE5D93","0000000070","001A4BBE56B61ED188B04D6484CDFD22","001A4BBE56B61ED188B1625F8E00DD93","EUR","17.98","17.80","0.18",""
"800","001A4BBE56B61ED188B16259BF0F3D93","001A4BBE56B61ED188B16259BF0E5D93","0000000020","001A4BBE56B61ED188B04D6484C21D22","001A4BBE56B61ED188B16259BF0F5D93","EUR","550.11","544.66","5.45",""
"800","001A4BBE56B61ED188B162654836BD93","001A4BBE56B61ED188B1626548349D93","0000000060","001A4BBE56B61ED188B04D6484CF3D22","001A4BBE56B61ED188B1626548365D93","EUR","48.12","47.64","0.48",""
"800","001A4BBE56B61ED188B16241B38FDD93","001A4BBE56B61ED188B16241B38DBD93","0000000050","001A4BBE56B61ED188B04D6484AE1D22","001A4BBE56B61ED188B16241B38FFD93","EUR","1007.98","998.00","9.98",""
"800","001A4BBE56B61ED188B1624AC9C57D93","001A4BBE56B61ED188B1624AC9C4DD93","0000000020","001A4BBE56B61ED188B04D6484D6BD22","001A4BBE56B61ED188B1624AC9C59D93","EUR","31764.88","31450.38","314.50",""
"800","001A4BBE56B61ED188B1625F8E03FD93","001A4BBE56B61ED188B1625F8E031D93","0000000020","001A4BBE56B61ED188B04D6484CADD22","001A4BBE56B61ED188B1625F8E041D93","EUR","179.47","177.69","1.78",""
"800","001A4BBE56B61ED188B16259BF179D93","001A4BBE56B61ED188B16259BF16FD93","0000000020","001A4BBE56B61ED188B04D6484B1DD22","001A4BBE56B61ED188B16259BF17BD93","EUR","724.17","717.00","7.17",""
"800","001A4BBE56B61ED188B162654836FD93","001A4BBE56B61ED188B1626548349D93","0000000070","001A4BBE56B61ED188B04D6484CFDD22","001A4BBE56B61ED188B1626548371D93","EUR","5.36","5.31","0.05",""
"800","001A4BBE56B61ED188B1624316A91D93","001A4BBE56B61ED188B1624316A87D93","0000000020","001A4BBE56B61ED188B04D6484C99D22","001A4BBE56B61ED188B1624316A93D93","EUR","186.22","184.38","1.84",""
"800","001A4BBE56B61ED188B1624AC9C7DD93","001A4BBE56B61ED188B1624AC9C67D93","0000000040","001A4BBE56B61ED188B04D6484C85D22","001A4BBE56B61ED188B1624AC9C6FD93","EUR","69.93","69.24","0.69",""
"800","001A4BBE56B61ED188B1625F8E05DD93","001A4BBE56B61ED188B1625F8E047D93","0000000030","001A4BBE56B61ED188B04D6484CCBD22","001A4BBE56B61ED188B1625F8E057D93","EUR","38155.56","37777.78","377.78",""
"800","001A4BBE56B61ED188B16259BF189D93","001A4BBE56B61ED188B16259BF16FD93","0000000040","001A4BBE56B61ED188B04D6484B31D22","001A4BBE56B61ED188B16259BF18BD93","EUR","351.58","348.10","3.48",""
"800","001A4BBE56B61ED188B1626548393D93","001A4BBE56B61ED188B162654838DD93","0000000010","001A4BBE56B61ED188B04D6484B27D22","001A4BBE56B61ED188B1626548395D93","EUR","357.38","353.84","3.54",""
"800","001A4BBE56B61ED188B1624316AB7D93","001A4BBE56B61ED188B1624316AA5D93","0000000030","001A4BBE56B61ED188B04D6484C2BD22","001A4BBE56B61ED188B1624316AB9D93","EUR","306.64","303.60","3.04",""
"800","001A4BBE56B61ED188B1624AC9CC5D93","001A4BBE56B61ED188B1624AC9CB3D93","0000000030","001A4BBE56B61ED188B04D6484ACDD22","001A4BBE56B61ED188B1624AC9CC7D93","EUR","3171.40","3140.00","31.40",""
"800","001A4BBE56B61ED188B1625F8E09DD93","001A4BBE56B61ED188B1625F8E097D93","0000000010","001A4BBE56B61ED188B04D6484AB9D22","001A4BBE56B61ED188B1625F8E09FD93","EUR","742.73","735.38","7.35",""
"800","001A4BBE56B61ED188B16265483A7D93","001A4BBE56B61ED188B162654838DD93","0000000040","001A4BBE56B61ED188B04D6484B45D22","001A4BBE56B61ED188B162654839DD93","EUR","805.98","798.00","7.98",""
"800","001A4BBE56B61ED188B16259BF1AFD93","001A4BBE56B61ED188B16259BF1A9D93","0000000010","001A4BBE56B61ED188B04D6484B63D22","001A4BBE56B61ED188B16259BF1B1D93","EUR","644.84","638.46","6.38",""
"800","001A4BBE56B61ED188B1624316B3BD93","001A4BBE56B61ED188B1624316B35D93","0000000010","001A4BBE56B61ED188B04D6484CB7D22","001A4BBE56B61ED188B1624316B3DD93","EUR","174.71","172.98","1.73",""
"800","001A4BBE56B61ED188B1624AC9D31D93","001A4BBE56B61ED188B1624AC9D1FD93","0000000030","001A4BBE56B61ED188B04D6484B77D22","001A4BBE56B61ED188B1624AC9D27D93","EUR","271.14","268.46","2.68",""
"800","001A4BBE56B61ED188B1625F8E195D93","001A4BBE56B61ED188B1625F8E17BD93","0000000040","001A4BBE56B61ED188B04D6484CADD22","001A4BBE56B61ED188B1625F8E197D93","EUR","59.82","59.23","0.59",""
"800","001A4BBE56B61ED188B16265483ABD93","001A4BBE56B61ED188B162654838DD93","0000000050","001A4BBE56B61ED188B04D6484B4FD22","001A4BBE56B61ED188B16265483ADD93","EUR","1021.88","1011.76","10.12",""
"800","001A4BBE56B61ED188B16259BF261D93","001A4BBE56B61ED188B16259BF253D93","0000000020","001A4BBE56B61ED188B04D6484C21D22","001A4BBE56B61ED188B16259BF25BD93","EUR","275.05","272.33","2.72",""
"800","001A4BBE56B61ED188B1624316BB3D93","001A4BBE56B61ED188B1624316B99D93","0000000050","001A4BBE56B61ED188B04D6484AE1D22","001A4BBE56B61ED188B1624316BA9D93","EUR","1511.97","1497.00","14.97",""
"800","001A4BBE56B61ED188B1624AC9DA3D93","001A4BBE56B61ED188B1624AC9D95D93","0000000020","001A4BBE56B61ED188B04D6484CD5D22","001A4BBE56B61ED188B1624AC9D9DD93","EUR","1776.41","1758.82","17.59",""
"800","001A4BBE56B61ED188B1625F8E1BBD93","001A4BBE56B61ED188B1625F8E1A1D93","0000000040","001A4BBE56B61ED188B04D6484CDFD22","001A4BBE56B61ED188B1625F8E1B1D93","EUR","26.97","26.70","0.27",""
"800","001A4BBE56B61ED188B16265484BFD93","001A4BBE56B61ED188B162654849DD93","0000000060","001A4BBE56B61ED188B04D6484B45D22","001A4BBE56B61ED188B16265484B9D93","EUR","805.98","798.00","7.98",""
"800","001A4BBE56B61ED188B16259BF30FD93","001A4BBE56B61ED188B16259BF301D93","0000000020","001A4BBE56B61ED188B04D6484D25D22","001A4BBE56B61ED188B16259BF309D93","EUR","88.57","87.69","0.88",""
"800","001A4BBE56B61ED188B1624316BE9D93","001A4BBE56B61ED188B1624316BD7D93","0000000030","001A4BBE56B61ED188B04D6484B3BD22","001A4BBE56B61ED188B1624316BEBD93","EUR","536.07","530.76","5.31",""
"800","001A4BBE56B61ED188B1624AC9DF9D93","001A4BBE56B61ED188B1624AC9DE3D93","0000000030","001A4BBE56B61ED188B04D6484D6BD22","001A4BBE56B61ED188B1624AC9DFBD93","EUR","31764.88","31450.38","314.50",""
"800","001A4BBE56B61ED188B1625F8E1DDD93","001A4BBE56B61ED188B1625F8E1CFD93","0000000020","001A4BBE56B61ED188B04D6484CCBD22","001A4BBE56B61ED188B1625F8E1DFD93","EUR","38155.56","37777.78","377.78",""
